timestamp,open,high,low,close,volume,symbol,daily_change,bullish_marubozu,bearish_marubozu,bullish_engulfing,bearish_engulfing,RSI,EMA_12,EMA_26,MACD,Signal_Line,trend,support,resistance,stop_loss,target,rrr,valid_rrr,valid_stock,expected_profit,expected_loss,profit_correct
2024-06-21,1672.85,1672.85,1643.15,1665.75,25815388.0,HDFC.NSE,-7.099999999999909,False,False,False,False,42.81292275451296,1604.51760250388,1564.457438518269,40.06016398561087,28.31958632894122,Uptrend,1552.05,1681.45,1715.0790000000002,1552.05,2.3049321899896538,True,True,0.9425183851118142,-2.9613687528140584,True
2024-06-26,1707.95,1710.9,1691.1,1701.5,23798333.0,HDFC.NSE,-6.4500000000000455,False,False,False,False,42.093347747192176,1640.8224073430424,1591.5387378371158,49.28366950592658,37.32509369718825,Uptrend,1566.4,1716.95,1751.289,1566.4,2.713450762216553,True,True,0.9080223332353832,-2.9261827799000875,True
2024-06-28,1697.6,1706.6,1679.0,1683.8,13238023.0,HDFC.NSE,-13.799999999999955,False,False,False,True,31.534935269085295,1654.636753186439,1605.5478890921772,49.08886409426168,41.713292697905715,Uptrend,1577.7,1716.95,1751.289,1577.7,1.5721080472373254,True,True,1.9687611355267902,-4.008136358237322,True
2024-07-01,1680.0,1707.3,1680.0,1705.2,10593512.0,HDFC.NSE,25.200000000000045,False,False,True,False,37.126706893824526,1662.4157142346792,1612.9295269372012,49.486187297477954,43.26787161782016,Uptrend,1589.45,1716.95,1557.661,1716.95,0.07963995960390134,False,True,0.689068730940652,8.652298850574711,True
2024-07-03,1791.0,1794.0,1764.65,1768.65,61608901.0,HDFC.NSE,-22.34999999999991,False,False,False,False,67.36598553634252,1687.6355113751251,1632.535053958506,55.100457416619065,46.91308869108623,Uptrend,1643.15,1794.0,1829.88,1643.15,2.0496488649354885,True,True,1.4332965821389143,-3.4619625137816987,False
2024-07-09,1625.0,1646.7,1620.35,1636.5,24275439.0,HDFC.NSE,11.5,False,False,False,False,75.92997340648745,1672.2901761858197,1639.5738839354538,32.716292250365996,43.49692403599917,Downtrend,1620.35,1794.0,1587.943,1794.0,3.243610601972938,True,True,9.624197983501375,2.967124961808739,True
2024-07-12,1622.0,1638.4,1611.15,1622.7,28024980.0,HDFC.NSE,0.7000000000000455,False,False,False,False,80.9593921455812,1653.0133930374723,1636.2560857842536,16.75730725321864,32.41722860789335,Downtrend,1601.0,1794.0,1568.98,1794.0,3.188756515264331,True,True,10.556479940839338,3.3105318296666066,True
2024-07-18,1608.0,1623.95,1599.15,1614.8,16858532.0,HDFC.NSE,6.7999999999999545,False,False,False,False,68.00285610927112,1639.3991470791423,1632.6356368632305,6.763510215911765,21.19020007063195,Downtrend,1599.15,1759.75,1567.1670000000001,1759.75,3.0430583838935323,True,True,8.976343819668072,2.9497770621748707,True
2024-07-19,1616.0,1623.0,1603.5,1607.3,13001076.0,HDFC.NSE,-8.700000000000045,False,False,False,True,65.41283909868665,1634.4608167592742,1630.7589230215099,3.701893737764294,17.69253880405842,Downtrend,1599.15,1685.0,1718.7,1599.15,0.07315978456014234,False,True,4.834193989920989,-6.930877869719411,True
2024-07-22,1617.0,1651.0,1612.65,1642.55,26872411.0,HDFC.NSE,25.549999999999955,False,False,True,False,64.57977837348844,1635.7053064886165,1631.6323361310276,4.072970357588929,14.96862511476452,Downtrend,1599.15,1654.95,1567.1670000000001,1654.95,0.16449332077524273,False,True,0.7549237466135028,4.589388450884284,True
2024-07-25,1593.0,1625.0,1593.0,1616.6,12767866.0,HDFC.NSE,23.59999999999991,False,False,True,False,68.90858507399652,1626.7390363843188,1627.786696745786,-1.0476603614672513,7.744563331681789,Downtrend,1588.05,1651.0,1556.289,1651.0,0.5703768798395008,False,True,2.127922800940251,3.730731164171714,True
2024-07-30,1602.0,1634.75,1599.0,1615.55,27297917.0,HDFC.NSE,13.549999999999955,False,False,True,False,56.299532200598385,1621.2481371996032,1624.70883689747,-3.4606996978668576,2.556027101772187,Downtrend,1588.05,1651.0,1556.289,1651.0,0.598201177840402,False,True,2.194299155086506,3.6681625452632214,True
2024-08-05,1640.1,1646.0,1601.0,1615.75,20666817.0,HDFC.NSE,-24.34999999999991,False,False,False,True,42.1756439524024,1626.757133039438,1626.7755196025041,-0.018386563066087547,0.6024714312066104,Downtrend,1588.05,1670.5,1703.91,1588.05,0.31420145190562637,False,True,3.388519263499923,-5.456289648769927,False
2024-08-12,1652.0,1675.95,1647.35,1660.1,19658098.0,HDFC.NSE,8.099999999999909,False,False,True,False,62.50763388136851,1634.3755094578528,1630.2768163329938,4.098693124858983,0.9311786254248086,Uptrend,1593.3,1675.95,1561.434,1675.95,0.16064297731741578,False,True,0.9547617613396866,5.943376905005719,True
2024-08-13,1628.0,1632.4,1601.15,1603.2,27027521.0,HDFC.NSE,-24.799999999999955,False,False,False,True,45.47675409920271,1629.5792772335676,1628.2711262342534,1.3081509993141935,1.0065731002026856,Uptrend,1593.3,1675.95,1709.469,1593.3,0.09315981142195834,False,True,4.537799401197605,-6.628555389221558,False
2024-08-20,1627.45,1646.0,1627.45,1637.7,15567247.0,HDFC.NSE,10.25,False,False,True,False,64.87676847770234,1629.3329049394858,1628.2338573524723,1.0990475870135015,0.6294300791799546,Uptrend,1593.3,1675.95,1561.434,1675.95,0.5015341043190932,False,True,2.335592599377175,4.6568968675581655,True
2024-08-21,1628.1,1634.55,1617.8,1625.8,23815452.0,HDFC.NSE,-2.2999999999999545,False,False,False,True,59.45698133748203,1628.789381102642,1628.0535716226595,0.7358094799824357,0.650705959340451,Uptrend,1601.15,1675.95,1709.469,1601.15,0.29461329763711575,False,True,3.084635256489119,-5.146327961618901,True
2024-08-26,1632.2,1647.95,1632.2,1639.95,11182133.0,HDFC.NSE,7.75,False,False,True,False,63.63892465770982,1630.2961612415183,1628.9349518164945,1.3612094250238442,0.7961930579604424,Uptrend,1601.15,1675.95,1569.127,1675.95,0.5083094474958694,False,True,2.195188877709686,4.318607274612036,True
2024-09-09,1638.0,1648.5,1630.1,1646.5,11896457.0,HDFC.NSE,8.5,False,False,True,False,32.55491696925587,1638.02693890924,1634.389997576178,3.636941333061941,2.6459502572791656,Uptrend,1621.15,1662.0,1588.727,1662.0,0.2682914164055878,False,True,0.9413908290312785,3.5088369268144493,True
2024-09-12,1654.0,1670.0,1647.05,1666.6,16212023.0,HDFC.NSE,12.599999999999909,False,False,True,False,28.335212984166873,1644.5447226619021,1638.441752381638,6.102970280264117,3.8274868680360568,Uptrend,1621.15,1670.0,1588.727,1670.0,0.04366083238092919,False,True,0.20400816032641853,4.672566902676096,False
2024-09-18,1671.85,1698.9,1671.1,1694.8,20458671.0,HDFC.NSE,22.950000000000045,False,False,True,False,66.20520733398601,1660.3374001082914,1648.380659986861,11.956740121430357,7.325394565596669,Uptrend,1630.1,1698.9,1597.4979999999998,1698.9,0.04213685227436364,False,True,0.24191645031862974,5.741208402171356,True
2024-09-27,1777.0,1778.2,1750.0,1752.65,17806751.0,HDFC.NSE,-24.34999999999991,False,False,False,True,79.90079094964105,1729.6465493121646,1694.258800370292,35.38774894187259,25.611310750442662,Strong Uptrend,1664.05,1788.0,1823.76,1664.05,1.24595696807763,False,True,2.0169457678372695,-4.057284683194014,False
2024-10-03,1715.65,1726.15,1673.35,1682.0,24236699.0,HDFC.NSE,-33.65000000000009,False,False,False,True,68.57895399143976,1722.132388317929,1697.9414853317994,24.190902986129686,27.003797622720057,Downtrend,1673.35,1788.0,1823.76,1673.35,0.061018623024831346,False,True,6.302021403091558,-8.42806183115339,False
2024-10-08,1630.0,1656.8,1622.0,1651.05,14867203.0,HDFC.NSE,21.049999999999955,False,False,False,False,61.833605225089116,1690.5121569645717,1686.412595046963,4.099561917608753,18.205787000126126,Downtrend,1613.0,1788.0,1580.74,1788.0,1.9478025885364834,True,True,8.294721540837651,4.2585021652887525,False
2024-10-10,1639.0,1665.45,1632.5,1662.4,10877383.0,HDFC.NSE,23.40000000000009,False,False,True,False,51.02880545028935,1678.7199467024448,1680.9807570704413,-2.260810367996555,11.074740342989621,Downtrend,1613.0,1788.0,1580.74,1788.0,1.5380847416115575,True,True,7.5553416746871935,4.9121751684311885,False
2024-10-14,1656.05,1692.05,1654.0,1688.1,9263754.0,HDFC.NSE,32.049999999999955,False,False,True,False,57.175036360431086,1676.5545180532297,1679.4518150466747,-2.897296993445025,5.819635103551505,Downtrend,1613.0,1751.45,1580.74,1751.45,0.5900707898658737,False,True,3.752739766601513,6.35981280729814,False
2024-10-16,1680.1,1707.95,1680.1,1699.8,10235341.0,HDFC.NSE,19.700000000000045,False,False,True,False,44.890872865652206,1681.1129981327858,1681.2778935585345,-0.1648954257486821,3.358665202953362,Downtrend,1613.0,1726.15,1580.74,1726.15,0.22131698303376574,False,True,1.550182374396996,7.004353453347449,False
2024-10-17,1694.95,1697.65,1665.2,1673.15,7347866.0,HDFC.NSE,-21.799999999999955,False,False,False,True,53.39253391268428,1679.8879214969727,1680.6758273690134,-0.7879058720407102,2.5293509879545475,Downtrend,1613.0,1707.95,1742.1090000000002,1613.0,0.8722574283269775,False,True,2.0799091533932974,-4.121507336461169,False
2024-10-22,1730.05,1740.0,1710.7,1714.55,19437640.0,HDFC.NSE,-15.5,False,False,False,True,54.36402682253934,1691.7909073793676,1686.5534320297124,5.237475349655142,2.803445213229965,Uptrend,1628.7,1748.15,1783.113,1628.7,1.2521330746904276,False,True,1.9596978799101887,-3.99889183750839,False
2024-10-23,1705.05,1746.5,1705.05,1735.8,19018045.0,HDFC.NSE,30.75,False,False,True,False,55.759433498911264,1698.561537013311,1690.2013259534374,8.360211059873563,3.914798382558685,Uptrend,1632.5,1748.15,1599.85,1748.15,0.09084222140492926,False,True,0.7114874985597498,7.832123516534166,False
2024-10-29,1726.15,1764.0,1725.1,1751.85,17897463.0,HDFC.NSE,25.699999999999818,False,False,True,False,54.140620169021695,1721.099704611599,1704.6598259271707,16.439878684428322,10.219375756297882,Uptrend,1654.1,1768.65,1621.0179999999998,1768.65,0.128408951938365,False,True,0.9589862145731759,7.468219311014078,False
2024-11-04,1745.0,1745.0,1710.9,1714.1,14044624.0,HDFC.NSE,-30.90000000000009,False,False,False,True,40.52177301433908,1724.9982484933446,1711.3296021624244,13.668646330920183,13.187706974288886,Uptrend,1705.05,1768.65,1804.0230000000001,1705.05,0.10064166008696253,False,True,3.1824280963771185,-5.246076658304663,False
2024-11-05,1703.0,1762.7,1697.9,1757.85,22116203.0,HDFC.NSE,54.84999999999991,False,False,True,False,62.85027926254234,1730.0523641097532,1714.7755575578003,15.276806551952859,13.60552688982168,Uptrend,1697.9,1768.65,1663.942,1768.65,0.11500617625761589,False,True,0.6143868930796247,5.342207810677811,False
2024-11-12,1772.0,1775.0,1708.65,1718.2,15697703.0,HDFC.NSE,-53.799999999999955,False,False,False,True,45.040323421428695,1739.1598112332842,1725.1548315962596,14.00497963702469,15.060968107682296,Downtrend,1697.9,1782.8,1818.456,1697.9,0.2024816469837215,False,True,3.7597485740891576,-5.834943545570938,False
2024-11-14,1673.1,1704.85,1672.1,1692.75,13573235.0,HDFC.NSE,19.65000000000009,False,False,False,False,58.51482830966024,1724.494302717322,1719.7500270887,4.7442756286218355,11.924829092989095,Downtrend,1672.1,1782.8,1638.658,1782.8,1.66475634104858,True,True,5.319745975483678,3.195510264362729,False
2024-11-26,1810.0,1810.0,1769.8,1785.55,15467783.0,HDFC.NSE,-24.450000000000045,False,False,False,False,37.17284602850608,1745.829993607827,1732.5299993036817,13.29999430414523,9.330708208673464,Uptrend,1672.1,1810.0,1846.2,1672.1,1.8705688375927432,True,True,1.3693259779899776,-3.3967124975497796,False
2024-11-27,1789.9,1817.35,1785.15,1812.3,16357488.0,HDFC.NSE,22.399999999999864,False,False,True,False,42.23668657775467,1756.056148437392,1738.43888824415,17.617260193242146,10.9880186055872,Uptrend,1672.1,1817.35,1638.658,1817.35,0.02908282558367188,False,True,0.27865143739998643,9.581305523368098,False
2024-11-28,1819.0,1836.1,1788.0,1793.15,17861196.0,HDFC.NSE,-25.84999999999991,False,False,False,False,52.70941172387607,1761.7628948316394,1742.4915631890278,19.271331642611585,12.644681212992078,Uptrend,1672.1,1836.1,1872.822,1672.1,1.5193543528466775,True,True,2.3952262777793165,-4.443130803334902,False
2024-11-29,1801.3,1804.6,1782.9,1796.05,13834768.0,HDFC.NSE,-5.25,False,False,False,False,31.097083878846206,1767.0378340883103,1746.4588548046554,20.578979283654917,14.231540827124647,Uptrend,1672.1,1836.1,1872.822,1672.1,1.614520919085085,True,True,2.229893377133151,-4.274491244675812,False
2024-12-02,1803.5,1808.15,1775.0,1804.7,7555438.0,HDFC.NSE,1.2000000000000455,False,False,True,False,33.958849297277695,1772.8320134593396,1750.7730137080143,22.058999751325246,15.797032611964767,Uptrend,1695.0,1836.1,1661.1,1836.1,0.2186629526462384,False,True,1.7399013686485214,7.957001163628311,False
2024-12-06,1857.0,1864.2,1844.0,1855.85,8891578.0,HDFC.NSE,-1.150000000000091,False,False,False,True,36.493421544016975,1812.295861806596,1777.8265829691218,34.46927883747412,24.872694733129787,Uptrend,1764.9,1879.95,1917.549,1764.9,1.474091962592582,False,True,1.2985963305224095,-3.324568257132854,False
2024-12-09,1853.65,1880.0,1849.0,1870.0,13473956.0,HDFC.NSE,16.34999999999991,False,False,True,False,37.52642676096394,1821.1734215286583,1784.6542434899275,36.51917803873084,27.20199139425,Uptrend,1769.8,1880.0,1734.404,1880.0,0.0737484881559928,False,True,0.53475935828877,7.251122994652406,False
2024-12-10,1877.7,1877.7,1858.55,1868.1,6662740.0,HDFC.NSE,-9.600000000000136,False,False,False,False,39.95347632967037,1828.3928951396338,1790.8354106388217,37.55748450081205,29.273090015562413,Uptrend,1775.0,1880.0,1917.6000000000001,1775.0,1.8808080808080703,True,True,0.6370108666559655,-2.6497510839890923,False
2024-12-17,1856.35,1862.35,1826.5,1833.25,10539766.0,HDFC.NSE,-23.09999999999991,False,False,False,True,78.6656489874343,1844.3205733884915,1812.1737992670621,32.14677412142942,33.3100947841133,Downtrend,1826.5,1880.0,1917.6000000000001,1826.5,0.08002371072910479,False,True,2.5501159143597434,-4.601118232646946,False
2024-12-23,1782.0,1806.0,1781.3,1801.0,5522296.0,HDFC.NSE,19.0,False,False,True,False,79.52175317510658,1819.444799376104,1807.2838402356915,12.160959140412388,23.99505475166171,Downtrend,1767.05,1877.7,1731.7089999999998,1877.7,1.1069258633877395,False,True,4.258745141588009,3.847362576346484,False
2024-12-30,1792.2,1815.0,1771.0,1777.9,11111109.0,HDFC.NSE,-14.299999999999955,False,False,False,True,81.57075161961444,1805.14404634521,1802.897615148374,2.246431196836056,12.961620020282226,Downtrend,1767.05,1869.95,1907.3490000000002,1767.05,0.08381679271373384,False,True,5.177456549862194,-7.281005680859444,False
2024-12-31,1770.3,1781.8,1765.6,1772.85,7058618.0,HDFC.NSE,2.5499999999999545,False,False,False,False,80.06576502093733,1800.17573152287,1800.6718658781238,-0.49613435525384375,10.270069145175013,Downtrend,1765.6,1862.35,1730.2879999999998,1862.35,2.1028147173535015,True,True,5.048368446287052,2.4007671263784376,False
2025-01-03,1791.0,1795.25,1746.3,1749.2,12213097.0,HDFC.NSE,-41.799999999999955,False,False,False,True,64.3512486081406,1789.5773776317433,1795.2462279299748,-5.6688502982315185,3.5659799745295677,Downtrend,1746.3,1815.0,1851.3,1746.3,0.028403525954947047,False,True,3.7617196432654905,-5.836954036130797,False
2025-01-14,1639.9,1656.2,1637.0,1646.6,13330716.0,HDFC.NSE,6.699999999999818,False,False,True,False,43.16616421615506,1703.8743767448937,1743.092136652081,-39.21775990718743,-22.885507251231445,Downtrend,1624.3,1803.45,1591.8139999999999,1803.45,2.862957689920782,True,True,9.525689299161918,3.3272197254949627,False
2025-01-20,1626.0,1660.95,1626.0,1651.25,8778809.0,HDFC.NSE,25.25,False,False,True,False,58.008902967367675,1675.662692129897,1717.3308248323317,-41.668132702434605,-34.037772355059005,Downtrend,1624.3,1721.0,1591.8139999999999,1721.0,1.1735311932162296,False,True,4.224072672218017,3.599454958364884,False
2025-01-22,1642.4,1671.9,1625.45,1666.05,15309653.0,HDFC.NSE,23.649999999999864,False,False,True,False,72.60728328479601,1669.853761820814,1708.3929568178426,-38.53919499702852,-36.089619464103684,Downtrend,1624.3,1689.0,1591.8139999999999,1689.0,0.30914919984913,False,True,1.3775096785810779,4.45580864920021,False
2025-01-28,1647.0,1684.3,1647.0,1670.4,15089656.0,HDFC.NSE,23.40000000000009,False,False,True,False,41.89325408874348,1662.053062806573,1693.9096723003486,-31.856609493775522,-34.962069341721694,Uptrend,1625.45,1687.0,1592.941,1687.0,0.21430692366283965,False,True,0.9937739463601478,4.637152777777781,False
2025-02-07,1750.0,1767.0,1725.0,1732.75,11754800.0,HDFC.NSE,-17.25,False,False,False,True,33.42995771138084,1704.6873882758102,1703.0280557350811,1.6593325407291104,-11.743204180929972,Uptrend,1647.0,1767.0,1802.34,1647.0,1.232217272596639,False,True,1.9766267493868128,-4.016159284374544,False
2025-02-12,1693.0,1712.0,1681.2,1706.8,11404785.0,HDFC.NSE,13.799999999999955,False,False,True,False,52.82193999458857,1705.803010375559,1704.0037225453761,1.7992878301829478,-5.0483678646700465,Uptrend,1663.45,1767.0,1630.181,1767.0,0.7857058954045356,False,True,3.52706819779705,4.489043824701191,False
2025-02-17,1685.2,1720.0,1681.25,1717.35,6469473.0,HDFC.NSE,32.149999999999864,False,False,True,False,62.242850846771375,1705.2610863950247,1703.964180499492,1.2969058955327455,-2.16770672411059,Uptrend,1680.0,1767.0,1646.3999999999999,1767.0,0.6997885835095146,False,True,2.891082190584336,4.131365184732294,False
2025-02-20,1711.0,1714.7,1685.3,1687.1,13195255.0,HDFC.NSE,-23.90000000000009,False,False,False,True,52.644382752055336,1707.2824788310322,1705.5207346595826,1.7617441714496636,0.21105018293365227,Uptrend,1680.0,1767.0,1802.34,1680.0,0.061610551891703474,False,True,4.73593740738546,-6.830656155533164,False
2025-02-24,1681.1,1684.2,1661.1,1677.1,10346823.0,HDFC.NSE,-4.0,False,False,False,True,52.808711223400806,1700.7146741926326,1702.5224405517683,-1.8077663591357123,-0.15415867112464762,Downtrend,1661.1,1737.9,1772.6580000000001,1661.1,0.16743757717825786,False,True,3.6253055870252333,-5.69781169876574,False
2025-02-25,1671.1,1688.0,1671.1,1682.35,12069354.0,HDFC.NSE,11.25,False,False,True,False,62.12722819360916,1697.8893397014585,1701.028185696082,-3.1388459946233525,-0.7510961358243886,Downtrend,1661.1,1737.9,1627.878,1737.9,1.019789983844915,False,True,3.3019288495259715,3.237851814426248,False
2025-03-05,1701.95,1710.8,1688.25,1690.0,10791936.0,HDFC.NSE,-11.950000000000045,False,False,False,True,76.78749788248422,1702.0935480826722,1702.6866414590536,-0.5930933763813755,-0.45857440028347296,Downtrend,1661.1,1743.05,1777.911,1661.1,0.32874156817690703,False,True,3.1390532544378673,-5.201834319526631,False
2024-03-26,743.05,747.85,738.5,740.05,14678342.0,SBI.NSE,-3.0,False,False,False,True,70.7425932904272,745.6769230769231,746.2074074074075,-0.5304843304843416,-0.10609686609686833,Downtrend,738.5,748.8,763.776,738.5,0.06532917474500356,False,True,1.1823525437470441,-3.2059995946219852,False
2024-03-28,737.75,759.55,736.9,752.35,21705116.0,SBI.NSE,14.600000000000023,False,False,True,False,61.908746820044996,745.0923532089213,745.7771325509323,-0.6847793420109838,-0.44142139709108874,Downtrend,730.2,759.55,715.596,759.55,0.19589704521956597,False,True,0.9570013956270261,4.885226290955011,False
2024-04-01,759.05,761.5,752.1,758.3,9949971.0,SBI.NSE,-0.75,False,False,False,False,48.3875994274882,747.1242988690873,746.7047523619743,0.4195465071129547,-0.2692278162502801,Uptrend,730.2,761.5,776.73,730.2,1.5246880086814874,True,True,0.42199657127786444,-2.430436502703424,False
2024-04-02,758.2,768.75,753.35,766.4,15713063.0,SBI.NSE,8.199999999999932,False,False,True,False,54.16775873909079,750.0897913507662,748.1636595944208,1.9261317563453986,0.16984409826885566,Uptrend,730.2,768.75,715.596,768.75,0.04625620029918951,False,True,0.30662839248434537,6.628914405010435,False
2024-04-04,775.0,775.3,758.1,759.3,15889530.0,SBI.NSE,-15.700000000000045,False,False,False,True,57.02711223796448,754.2352943990692,750.5582815452854,3.677012853783822,1.3969819562657144,Uptrend,730.2,775.3,790.8059999999999,730.2,0.9236335936012168,False,True,2.107204003687607,-4.149348083761355,False
